"registryid","x","y","county_fips","state_fips","state_nuclear_restrictions","state_electricity_price","state_net_electricity_imports","state_nuclear_inclusive_policy","traditionally_regulated_state_energy_market","state_construction_labor_5yr_mean_annual_wage","count_protected_lands","count_hazardous_facilities_within_5mi","fault_line_hazard","landslide_hazard","max_pga_lt_0o3g","hundred_year_flood_zone","slope_lt_12pct","open_water_or_wetland","streamflow_50kgpm_within_20mi","count_nuclear_rd_within_100mi"
"110038763594","-68.986826","45.251965","23021","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,NULL,True,True,True,NULL,True,True,True,0
"110039541644","-90.293933","38.672813","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110040721733","-94.04361","33.42251","48037","48",NULL,"10.0507692307692",6948,False,False,32638,1,4,True,True,True,NULL,True,True,True,0
"110040722983","-89.13182","42.27697","17201","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,5,True,True,True,NULL,True,True,True,2
"110043241809","-86.258023","41.659479","18141","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,5,True,True,True,NULL,True,True,True,0
"110044794005","-72.167341","42.807664","33005","33",NULL,"23.2892307692308",-6623,False,False,38740,NULL,2,True,True,True,NULL,True,True,True,2
"110054628006","-80.51287","40.40359","42125","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,2,True,False,True,NULL,True,True,True,0
"110054628006","-80.51287","40.40359","42125","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,2,True,False,True,NULL,True,True,True,0
"110055084260","-89.05758","42.29838","17201","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,4,True,True,True,NULL,True,True,True,2
"110055129846","-83.955172","43.42568","26145","26",NULL,"13.5746153846154",-7468,False,False,39690,1,2,True,False,True,NULL,True,True,True,0
"110056392960","-95.89924","41.2598","19155","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,9,True,True,True,NULL,True,True,True,0
"110056393004","-122.630214","45.504607","41051","41","{4,7}","10.1146153846154",-8535,False,False,41288,1,6,False,True,False,NULL,True,True,True,1
"110056393184","-111.991405","41.22498","49057","49",NULL,"8.99692307692308",-5551,False,True,34086,NULL,5,True,False,False,NULL,True,True,True,1
"110059720690","-83.441924","41.144823","39063","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,2,True,True,True,NULL,True,True,True,0
"110060483588","-71.0877","42.32615","25025","25","{2,7}","22.9169230769231",33434,False,True,54582,1,9,True,False,True,NULL,True,True,True,3
"110060484042","-70.25652","43.65924","23005","23","{4,7}","20.2846153846154",4068,False,False,33282,1,6,True,False,True,NULL,True,True,True,0
"110060484355","-76.60899","39.29061","24510","24",NULL,"14.3053846153846",25934,False,True,34766,2,7,True,True,True,NULL,True,True,True,1
"110060484373","-76.60899","39.29061","24510","24",NULL,"14.3053846153846",25934,False,True,34766,2,7,True,True,True,NULL,True,True,True,1
"110015332040","-85.92527","39.20638","18005","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,3,True,False,True,NULL,True,True,True,0
"110038729962","-80.18939","25.84584","12086","12",NULL,"13.39",13226,False,True,31532,NULL,7,True,True,True,NULL,True,True,True,0
"110038731842","-80.19167","25.83572","12086","12",NULL,"13.39",13226,False,True,31532,1,7,True,True,True,NULL,True,True,True,0
"110038733074","-78.87087","35.04699","37051","37",NULL,"10.6269230769231",14875,True,True,30384,1,6,True,True,True,NULL,True,True,True,1
"110038745007","-97.343203","37.7226","20173","20",NULL,"11.1884615384615",-7317,False,True,35474,1,7,True,True,True,NULL,True,True,NULL,0
"110039062983","-90.08635","38.72434","17119","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,6,True,False,True,NULL,True,True,True,0
"110040722885","-89.13262","42.27701","17201","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,5,True,True,True,NULL,True,True,True,2
"110043082918","-90.12021","38.63433","17163","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,9,True,False,True,NULL,True,True,True,0
"110043315169","-87.337149","41.602953","18089","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,3,True,False,True,NULL,True,True,True,1
"110043316337","-90.12021","38.63433","17163","17","{2,4}","11.9869230769231",-34739,False,False,59038,NULL,9,True,False,True,NULL,True,True,True,0
"110043425040","-83.2754","30.8261","13185","13",NULL,"11.2553846153846",23537,False,True,33230,NULL,4,True,True,True,NULL,True,True,True,0
"110044759936","-86.23056","43.06383","26139","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,False,True,NULL,True,True,True,0
"110055264459","-71.73425","43.59062","33009","33",NULL,"23.2892307692308",-6623,False,False,38740,NULL,1,True,True,True,NULL,True,True,True,1
"110060496280","-97.9263","38.01364","20155","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,5,True,True,True,NULL,True,True,True,0
"110060496351","-71.070712","42.412266","25017","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,9,True,False,True,NULL,True,False,True,3
"110060497555","-90.198952","38.62759","29510","29",NULL,"10.7838461538462",5253,False,True,47082,2,8,True,True,True,NULL,True,True,True,0
"110038706362","-91.595","42.032621","19113","19",NULL,"9.31923076923077",-5401,False,True,37572,1,3,True,True,True,NULL,True,True,True,0
"110038707389","-107.724846","37.972768","08091","08",NULL,"11.7853846153846",3420,True,True,36626,3,NULL,True,False,True,NULL,True,True,NULL,0
"110038707619","-115.13182","36.19622","32003","32",NULL,"12.8215384615385",-670,True,True,38074,1,6,False,True,True,NULL,True,True,NULL,0
"110038727606","-80.19238","25.83682","12086","12",NULL,"13.39",13226,False,True,31532,1,7,True,True,True,NULL,True,True,True,0
"110038760490","-116.204863","43.630632","16001","16",NULL,"8.98307692307692",7568,False,True,32646,1,8,True,True,True,NULL,True,True,True,0
"110038760604","-77.63851","43.14955","36055","36",NULL,"18.27",23833,True,True,52148,1,7,True,False,True,NULL,True,True,True,0
"110040210679","-91.59254","42.48036","19055","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,1,True,True,True,NULL,True,True,True,0
"110040211133","-85.67145","44.6735","26055","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,2,True,True,True,NULL,True,True,True,0
"110040821224","-75.11146","40.01531","42101","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,9,True,True,True,NULL,True,True,True,0
"110040823286","-94.87503","32.38993","48183","48",NULL,"10.0507692307692",6948,False,False,32638,1,4,True,True,True,NULL,True,True,True,0
"110041619987","-77.45115","37.55305","51760","51",NULL,"11.0207692307692",30984,False,False,31710,1,10,True,False,True,NULL,True,True,True,0
"110042243792","-71.30297","42.62366","25017","25","{2,7}","22.9169230769231",33434,False,True,54582,1,5,True,True,True,NULL,True,True,True,2
"110044760657","-70.864555","43.26899","23031","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,2,True,True,True,NULL,True,True,True,2
"110045012669","-83.91468","35.95476","47093","47",NULL,"10.8084615384615",25944,False,True,32142,1,6,True,False,True,NULL,True,False,True,1
"110059659203","-97.994506","43.355635","46067","46",NULL,"10.4076923076923",-908,False,True,31334,NULL,NULL,True,True,True,NULL,True,True,NULL,0
"110060524954","-71.01724","42.08283","25023","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,6,True,True,True,NULL,True,True,True,6
"110060525640","-86.2545","43.21028","26121","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,True,True,NULL,True,True,True,0
"110060525686","-86.232388","43.202395","26121","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,True,True,NULL,True,True,True,0
"110060525702","-86.256929","43.212032","26121","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,True,True,NULL,True,True,True,0
"110060525748","-86.224726","43.205097","26121","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,True,True,NULL,True,True,True,0
"110060525793","-86.23968","43.20313","26121","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,3,True,True,True,NULL,True,True,True,0
"110006269046","-81.531391","41.054033","39153","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,5,True,False,True,NULL,True,True,True,0
"110015328894","-82.52935","27.356662","12115","12",NULL,"13.39",13226,False,True,31532,NULL,6,True,True,True,NULL,True,True,True,0
"110015332530","-84.93398","41.72632","18151","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,1,True,True,True,NULL,True,True,True,0
"110038696541","-96.10872","33.13986","48231","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,1,True,False,True,NULL,True,True,True,0
"110038726457","-115.13077","36.19211","32003","32",NULL,"12.8215384615385",-670,True,True,38074,NULL,6,False,True,True,NULL,True,True,NULL,0
"110038728945","-80.184287","25.836568","12086","12",NULL,"13.39",13226,False,True,31532,1,6,True,True,True,NULL,True,True,True,0
"110038736552","-82.43473","27.96999","12057","12",NULL,"13.39",13226,False,True,31532,NULL,8,True,True,True,NULL,True,True,True,0
"110038741751","-100.372151","47.922109","38049","38",NULL,"7.98076923076923",-18183,False,True,41504,1,NULL,True,True,True,NULL,True,True,NULL,0
"110038757672","-90.23928","38.68745","29510","29",NULL,"10.7838461538462",5253,False,True,47082,1,9,True,False,True,NULL,True,True,True,0
"110038758092","-90.23855","38.68796","29510","29",NULL,"10.7838461538462",5253,False,True,47082,1,9,True,False,True,NULL,True,True,True,0
"110039060707","-122.87355","42.32929","41029","41","{4,7}","10.1146153846154",-8535,False,False,41288,NULL,3,True,True,True,NULL,True,True,True,0
"110039541715","-90.29545","38.67313","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,6,True,False,True,NULL,True,True,True,0
"110039688077","-90.22611","38.72252","29510","29",NULL,"10.7838461538462",5253,False,True,47082,1,9,True,False,True,NULL,True,True,True,0
"110040722466","-111.026556","32.295368","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,NULL,5,True,True,True,NULL,True,True,NULL,0
"110040821518","-90.6076","41.50917","19163","19",NULL,"9.31923076923077",-5401,False,True,37572,NULL,5,True,True,True,NULL,True,True,True,0
"110043243166","-71.52825","41.99628","44007","44","{2}","21.7238461538462",349,True,False,48036,NULL,4,True,True,True,NULL,True,True,True,3
"110043316097","-111.91771","31.936311","04019","04",NULL,"11.8530769230769",-31045,False,True,35834,1,NULL,True,True,True,NULL,True,True,NULL,0
"110044215195","-122.66667","45.54591","41051","41","{4,7}","10.1146153846154",-8535,False,False,41288,1,7,False,True,False,NULL,True,True,True,1
"110060282242","-96.951431","32.81278","48113","48",NULL,"10.0507692307692",6948,False,False,32638,1,6,True,False,True,NULL,True,True,True,0
"110036129481","-122.691","45.6544","53011","53",NULL,"9.54",-9445,True,True,48534,NULL,7,True,True,False,NULL,True,True,True,1
"110039531959","-90.29219","38.6743","29189","29",NULL,"10.7838461538462",5253,False,True,47082,1,7,True,False,True,NULL,True,True,True,0
"110039535116","-90.29572","38.6741","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,6,True,False,True,NULL,True,True,True,0
"110039535651","-90.29713","38.67533","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110039535731","-90.293635","38.667068","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110039538202","-90.293339","38.669434","29189","29",NULL,"10.7838461538462",5253,False,True,47082,1,7,True,False,True,NULL,True,True,True,0
"110039541341","-90.29219","38.67524","29189","29",NULL,"10.7838461538462",5253,False,True,47082,1,7,True,False,True,NULL,True,True,True,0
"110039544008","-90.29226","38.67339","29189","29",NULL,"10.7838461538462",5253,False,True,47082,1,7,True,False,True,NULL,True,True,True,0
"110045400598","-103.726156","35.17908","35037","35",NULL,"9.67615384615385",-8755,True,True,32068,NULL,NULL,True,False,True,NULL,True,True,True,0
"110046368934","-111.89122","40.67974","49035","49",NULL,"8.99692307692308",-5551,False,True,34086,1,8,True,True,False,NULL,True,True,True,1
"110055085090","-87.6945","42.05387","17031","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,6,True,False,True,NULL,True,True,NULL,1
"110059656867","-71.43536","42.30258","25017","25","{2,7}","22.9169230769231",33434,False,True,54582,NULL,4,True,True,True,NULL,True,True,True,3
"110060535416","-74.12844","40.73542","34013","34","{1,5}","15.1738461538462",8762,False,False,54244,NULL,10,True,True,True,NULL,True,True,True,1
"110060535470","-74.197269","40.699442","34013","34","{1,5}","15.1738461538462",8762,False,False,54244,NULL,10,True,True,True,NULL,True,True,True,1
"110060536166","-74.045768","40.767595","34017","34","{1,5}","15.1738461538462",8762,False,False,54244,1,10,True,True,True,NULL,True,False,True,1
"110060536870","-97.93188","38.05725","20155","20",NULL,"11.1884615384615",-7317,False,True,35474,1,5,True,True,True,NULL,True,True,True,0
"110038761809","-118.39741","34.25246","06037","06","{4}","24.2230769230769",75504,True,False,48022,NULL,6,True,True,False,NULL,True,True,NULL,1
"110039534965","-90.284849","38.680479","29189","29",NULL,"10.7838461538462",5253,False,True,47082,1,7,True,False,True,NULL,True,True,True,0
"110039538024","-90.28495","38.68052","29189","29",NULL,"10.7838461538462",5253,False,True,47082,1,7,True,False,True,NULL,True,True,True,0
"110040222318","-77.7934","35.94266","37065","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,2,True,True,True,NULL,True,True,True,1
"110041262889","-73.0539","41.4902","09009","09","{4}","23.84",-9594,True,False,48826,1,3,True,True,True,NULL,True,True,True,1
"110043083882","-87.677511","41.664781","17031","17","{2,4}","11.9869230769231",-34739,False,False,59038,1,5,True,False,True,NULL,True,True,True,1
"110046425757","-90.27429","38.6796","29510","29",NULL,"10.7838461538462",5253,False,True,47082,2,8,True,False,True,NULL,True,True,True,0
"110059777558","-90.25788","38.65113","29510","29",NULL,"10.7838461538462",5253,False,True,47082,1,9,True,False,True,NULL,True,True,True,0
"110060555180","-93.365471","46.441929","27001","27","{6}","12.1276923076923",12734,False,True,50780,NULL,NULL,True,True,True,NULL,True,True,True,0
"110060555224","-93.365471","46.441929","27001","27","{6}","12.1276923076923",12734,False,True,50780,NULL,NULL,True,True,True,NULL,True,True,True,0
"110060555242","-93.365471","46.441929","27001","27","{6}","12.1276923076923",12734,False,True,50780,NULL,NULL,True,True,True,NULL,True,True,True,0
"110060555260","-93.365471","46.441929","27001","27","{6}","12.1276923076923",12734,False,True,50780,NULL,NULL,True,True,True,NULL,True,True,True,0
"110060555377","-93.365471","46.441929","27001","27","{6}","12.1276923076923",12734,False,True,50780,NULL,NULL,True,True,True,NULL,True,True,True,0
"110060555386","-93.365471","46.441929","27001","27","{6}","12.1276923076923",12734,False,True,50780,NULL,NULL,True,True,True,NULL,True,True,True,0
"110060555402","-93.365471","46.441929","27001","27","{6}","12.1276923076923",12734,False,True,50780,NULL,NULL,True,True,True,NULL,True,True,True,0
"110060555475","-93.365471","46.441929","27001","27","{6}","12.1276923076923",12734,False,True,50780,NULL,NULL,True,True,True,NULL,True,True,True,0
"110060595164","-92.469261","45.034031","55109","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,NULL,True,True,True,NULL,True,True,True,0
"110002725418","-117.293","34.5344","06071","06","{4}","24.2230769230769",75504,True,False,48022,2,2,True,True,False,NULL,True,True,NULL,1
"110038728598","-80.18813","25.841359","12086","12",NULL,"13.39",13226,False,True,31532,1,7,True,True,True,NULL,True,True,True,0
"110038755237","-89.629257","34.159596","28161","28",NULL,"11.0661538461538",-12476,False,True,30390,NULL,NULL,True,True,True,NULL,True,True,True,0
"110039059498","-72.69766","41.83232","09003","09","{4}","23.84",-9594,True,False,48826,NULL,6,True,False,True,NULL,True,True,True,2
"110039061706","-93.02383","44.88772","27037","27","{6}","12.1276923076923",12734,False,True,50780,1,6,True,True,True,NULL,True,True,True,0
"110039219654","-122.306249","41.296321","06093","06","{4}","24.2230769230769",75504,True,False,48022,NULL,1,True,True,False,NULL,True,True,True,0
"110039550599","-83.53683","41.65408","39095","39",NULL,"11.0361538461538",37952,True,False,43920,1,6,True,False,True,NULL,True,True,True,0
"110040317065","-95.29792","29.74803","48201","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,11,True,True,True,NULL,True,True,True,0
"110041262512","-94.56569","39.04697","29095","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110043082151","-85.83106","42.54075","26005","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,2,True,True,True,NULL,True,True,True,0
"110044214506","-74.51898","39.41676","34001","34","{1,5}","15.1738461538462",8762,False,False,54244,NULL,5,True,True,True,NULL,True,True,True,0
"110045010091","-97.10198","32.74601","48439","48",NULL,"10.0507692307692",6948,False,False,32638,1,5,True,True,True,NULL,True,True,True,0
"110045012357","-114.329374","48.262041","30029","30",NULL,"11.0130769230769",-11520,False,False,38668,NULL,2,True,True,True,NULL,True,True,True,0
"110054147856","-119.2684","39.40455","32019","32",NULL,"12.8215384615385",-670,True,True,38074,NULL,NULL,False,True,False,NULL,True,True,True,0
"110054364772","-81.7179","41.49081","39035","39",NULL,"11.0361538461538",37952,True,False,43920,1,6,True,False,True,NULL,True,True,True,0
"110056365375","-88.53513","44.034635","55139","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,3,True,False,True,NULL,True,True,True,0
"110056365589","-111.975912","41.228972","49057","49",NULL,"8.99692307692308",-5551,False,True,34086,NULL,5,True,False,False,NULL,True,True,True,1
"110056393914","-111.98297","41.23668","49057","49",NULL,"8.99692307692308",-5551,False,True,34086,NULL,5,True,False,False,NULL,True,True,True,1
"110060608926","-88.63819","42.6298","55127","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,3,True,True,True,NULL,True,True,True,2
"110060610414","-122.32589","47.40119","53033","53",NULL,"9.54",-9445,True,True,48534,NULL,6,True,False,True,NULL,True,True,True,0
"110060610575","-121.928385","47.236554","53033","53",NULL,"9.54",-9445,True,True,48534,NULL,2,True,True,False,NULL,True,True,True,0
"110024232445","-84.97404","40.42745","18075","18",NULL,"11.6746153846154",12707,True,True,39630,1,2,True,True,True,NULL,True,True,NULL,0
"110025213800","-94.616549","39.126253","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,16,True,False,True,NULL,True,True,True,0
"110025213800","-94.616549","39.126253","20209","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,16,True,False,True,NULL,True,True,True,0
"110038694990","-121.52412","38.57977","06113","06","{4}","24.2230769230769",75504,True,False,48022,3,7,True,True,True,NULL,True,True,True,3
"110038719802","-81.68404","30.3301","12031","12",NULL,"13.39",13226,False,True,31532,NULL,5,True,True,True,NULL,True,True,True,1
"110038722237","-77.79182","35.94403","37065","37",NULL,"10.6269230769231",14875,True,True,30384,NULL,2,True,True,True,NULL,True,True,True,1
"110038731129","-80.19241","25.83744","12086","12",NULL,"13.39",13226,False,True,31532,1,7,True,True,True,NULL,True,True,True,0
"110038737757","-87.927339","43.03141","55079","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,7,True,False,True,NULL,True,True,True,0
"110038741886","-120.56977","34.96909","06083","06","{4}","24.2230769230769",75504,True,False,48022,NULL,3,True,True,False,NULL,True,True,NULL,0
"110040720896","-90.31906","38.74165","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110040720967","-90.31825","38.74141","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110040721163","-90.31924","38.74494","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110040721421","-90.3203","38.74494","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110040722750","-90.31801","38.74237","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110042300266","-82.79186","27.97922","12103","12",NULL,"13.39",13226,False,True,31532,NULL,5,True,True,True,NULL,True,True,NULL,0
"110056365008","-85.13995","41.08629","18003","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,4,True,True,True,NULL,True,True,True,0
"110060614660","-79.765999","39.527487","54077","54",NULL,"10.26",-28050,False,True,35606,NULL,2,True,False,True,NULL,False,True,True,0
"110060615605","-122.328101","47.535515","53033","53",NULL,"9.54",-9445,True,True,48534,NULL,8,True,False,False,NULL,True,True,True,0
"110060615632","-122.314234","47.614695","53033","53",NULL,"9.54",-9445,True,True,48534,1,8,True,True,False,NULL,True,True,True,0
"110005982981","-91.872888","30.047091","22045","22",NULL,"9.20538461538461",19849,False,True,34416,NULL,4,True,True,True,NULL,True,False,True,0
"110009314928","-111.947843","40.75171","49035","49",NULL,"8.99692307692308",-5551,False,True,34086,NULL,18,False,True,False,NULL,True,True,True,2
"110009314928","-111.947843","40.75171","49035","49",NULL,"8.99692307692308",-5551,False,True,34086,NULL,18,False,True,False,NULL,True,True,True,2
"110015336787","-87.08585","37.76178","21059","21",NULL,"10.1892307692308",8059,False,True,36214,1,8,True,False,True,NULL,True,True,True,0
"110038735081","-97.0502","32.74033","48439","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,4,True,True,True,NULL,True,True,True,0
"110038758369","-123.819268","46.973549","53027","53",NULL,"9.54",-9445,True,True,48534,NULL,5,True,True,False,NULL,True,True,True,0
"110039219253","-71.08095","42.31161","25025","25","{2,7}","22.9169230769231",33434,False,True,54582,1,8,True,False,True,NULL,True,True,True,3
"110039687112","-93.25536","37.21077","29077","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,True,True,NULL,True,True,True,0
"110039688941","-89.451682","43.202995","55025","55",NULL,"12.4792307692308",12109,False,True,43282,1,3,True,True,True,NULL,True,True,True,1
"110040479256","-95.371935","35.959535","40145","40",NULL,"9.41307692307692",-15919,False,True,31740,2,NULL,True,True,True,NULL,True,True,True,0
"110040720841","-87.11367","37.77574","21059","21",NULL,"10.1892307692308",8059,False,True,36214,NULL,8,True,False,True,NULL,True,True,True,0
"110042111817","-91.133","30.49456","22033","22",NULL,"9.20538461538461",19849,False,True,34416,1,10,True,True,True,NULL,True,True,True,0
"110043083258","-85.66947","42.94153","26081","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,5,True,True,True,NULL,True,True,True,0
"110044760791","-93.94405","29.86735","48245","48",NULL,"10.0507692307692",6948,False,False,32638,NULL,4,True,True,True,NULL,True,True,True,0
"110057002540","-85.76986","40.99903","18169","18",NULL,"11.6746153846154",12707,True,True,39630,NULL,3,True,True,True,NULL,True,True,True,1
"110059656705","-87.11049","37.7668","21059","21",NULL,"10.1892307692308",8059,False,True,36214,1,8,True,False,True,NULL,True,True,True,0
"110060648866","-87.927839","43.03141","55079","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,7,True,False,True,NULL,True,True,True,0
"110060655615","-87.922479","43.02535","55079","55",NULL,"12.4792307692308",12109,False,True,43282,1,8,True,False,True,NULL,True,True,True,0
"110060657711","-80.420919","38.47865","54101","54",NULL,"10.26",-28050,False,True,35606,1,2,True,False,True,NULL,False,True,True,0
"110060658881","-80.135929","40.513277","42003","42",NULL,"12.5638461538462",-70484,False,False,41540,NULL,8,True,False,True,NULL,True,True,True,0
"110060666881","-87.78368","42.71834","55101","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,2,True,False,True,NULL,True,True,NULL,1
"110015331942","-93.29817","44.97831","27053","27","{6}","12.1276923076923",12734,False,True,50780,1,7,True,True,True,NULL,True,True,True,0
"110015334137","-97.10762","39.36609","20027","20",NULL,"11.1884615384615",-7317,False,True,35474,NULL,1,True,True,True,NULL,True,True,True,1
"110015337116","-82.78576","27.98409","12103","12",NULL,"13.39",13226,False,True,31532,1,5,True,True,True,NULL,True,True,NULL,0
"110030979412","-118.201834","44.74421","41001","41","{4,7}","10.1146153846154",-8535,False,False,41288,2,NULL,True,True,True,NULL,True,True,True,0
"110038706228","-85.07026","42.98032","26067","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,1,True,True,True,NULL,True,True,True,0
"110038742643","-76.02363","38.89797","24041","24",NULL,"14.3053846153846",25934,False,True,34766,NULL,NULL,True,True,True,NULL,True,True,True,1
"110038759457","-122.83783","45.35583","41067","41","{4,7}","10.1146153846154",-8535,False,False,41288,1,4,False,True,False,NULL,True,True,True,2
"110039059782","-89.298594","31.34319","28035","28",NULL,"11.0661538461538",-12476,False,True,30390,NULL,6,True,False,True,NULL,True,True,True,0
"110039533742","-77.46048","37.56528","51760","51",NULL,"11.0207692307692",30984,False,False,31710,NULL,10,True,False,True,NULL,True,True,True,0
"110040402597","-87.01555","32.39843","01047","01",NULL,"11.4953846153846",-44514,False,True,31188,NULL,2,True,True,True,NULL,True,True,True,0
"110040402597","-87.01555","32.39843","01047","01",NULL,"11.4953846153846",-44514,False,True,31188,NULL,2,True,True,True,NULL,True,True,True,0
"110040722689","-90.32497","38.74072","29189","29",NULL,"10.7838461538462",5253,False,True,47082,NULL,7,True,False,True,NULL,True,True,True,0
"110042244489","-121.48783","38.57386","06067","06","{4}","24.2230769230769",75504,True,False,48022,1,7,True,True,True,NULL,True,True,True,3
"110060673418","-79.549201","39.658608","54077","54",NULL,"10.26",-28050,False,True,35606,NULL,2,True,False,True,NULL,False,True,True,0
"110060673427","-79.522177","39.658225","54077","54",NULL,"10.26",-28050,False,True,35606,NULL,2,True,False,True,NULL,True,True,True,0
"110060673588","-122.04059","47.440182","53033","53",NULL,"9.54",-9445,True,True,48534,NULL,2,True,False,False,NULL,True,True,True,0
"110060673720","-121.776059","47.425643","53033","53",NULL,"9.54",-9445,True,True,48534,3,1,True,False,False,NULL,False,True,True,0
"110060673739","-121.782669","47.49327","53033","53",NULL,"9.54",-9445,True,True,48534,1,1,True,False,False,NULL,True,True,True,0
"110060673757","-121.628158","47.425615","53033","53",NULL,"9.54",-9445,True,True,48534,2,NULL,True,True,False,NULL,False,True,True,0
"110060673775","-121.6926","47.49453","53033","53",NULL,"9.54",-9445,True,True,48534,NULL,1,True,True,False,NULL,False,True,True,0
"110060674676","-73.22247","44.48457","50007","50","{2}","17.4407692307692",3445,False,True,36010,NULL,6,True,False,True,NULL,True,True,True,0
"110000827776","-122.24603","47.42668","53033","53",NULL,"9.54",-9445,True,True,48534,NULL,9,True,True,False,NULL,True,True,True,0
"110038758145","-90.23773","38.68984","29510","29",NULL,"10.7838461538462",5253,False,True,47082,1,9,True,False,True,NULL,True,True,True,0
"110039060770","-85.9599","46.05616","26153","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,2,True,True,True,NULL,True,False,True,0
"110039543232","-83.621184","42.289575","26161","26",NULL,"13.5746153846154",-7468,False,False,39690,NULL,4,True,True,True,NULL,True,True,True,0
"110040209253","-70.19068","44.11748","23001","23","{4,7}","20.2846153846154",4068,False,False,33282,NULL,5,True,True,True,NULL,True,True,True,0
"110054364861","-81.64249","41.50425","39035","39",NULL,"11.0361538461538",37952,True,False,43920,NULL,6,True,False,True,NULL,True,True,True,0
"110060679957","-120.8246","47.273071","53037","53",NULL,"9.54",-9445,True,True,48534,NULL,NULL,True,True,True,NULL,False,True,True,0
"110060679975","-120.8246","47.273071","53037","53",NULL,"9.54",-9445,True,True,48534,NULL,NULL,True,True,True,NULL,False,True,True,0
"110060681249","-79.818036","39.539945","54077","54",NULL,"10.26",-28050,False,True,35606,NULL,2,True,False,True,NULL,False,True,True,0
"110060683041","-87.90382","43.03164","55079","55",NULL,"12.4792307692308",12109,False,True,43282,1,7,True,True,True,NULL,True,True,True,0
"110060683149","-87.952937","43.102815","55079","55",NULL,"12.4792307692308",12109,False,True,43282,NULL,3,True,False,True,NULL,True,True,True,0
"110060689223","-77.62254","43.16251","36055","36",NULL,"18.27",23833,True,True,52148,1,6,True,False,True,NULL,True,True,True,0
